,feature_name,dfx_feature_importance
11,ram,0.20302242777961313
0,battery_power,0.01980178394449951
10,px_height,0.012109532724002484
12,sc_w,0.0033050691920860488
6,int_memory,0.0030745512608743404
4,fc,0.002410160408178258
8,n_cores,0.0021297213963219846
9,pc,0.0015607679036816736
5,four_g,0.0007378042065851918
1,blue,0.00035532063282310604
7,m_dep,0.0002819072789340446
16,wifi,0.00016371177917263484
3,dual_sim,0.0
2,clock_speed,0.0
13,talk_time,0.0
14,three_g,0.0
15,touch_screen,0.0
